ObservationIndex,Model,Level,Split,Actual,Predicted,Residual,PeriodKey,Ward,WardLat,WardLon,Feature,FeatureValue,SHAPValue
3,TorchLSTM,Ward,val,466666.65625,436069.42892074585,30597.22732925415,2020-Q4,Adachi Ward,35.776974410659406,139.7979998588562,ActiveMeshes,1.7527942657470703,-0.0016850355741553358
4,TorchLSTM,Ward,val,480000.0,457956.1948776245,22043.80512237549,2021-Q1,Adachi Ward,35.776974410659406,139.7979998588562,MedianPriceSqM,-0.5196524858474731,0.09085787850199267
4,TorchLSTM,Ward,val,480000.0,457956.1948776245,22043.80512237549,2021-Q1,Adachi Ward,35.776974410659406,139.7979998588562,MedianPriceSqM_lag1,-0.5520872473716736,0.0033676986349746585
4,TorchLSTM,Ward,val,480000.0,457956.1948776245,22043.80512237549,2021-Q1,Adachi Ward,35.776974410659406,139.7979998588562,MedianPriceSqM_ma4q,-0.5578873753547668,0.08809073944576085
4,TorchLSTM,Ward,val,480000.0,457956.1948776245,22043.80512237549,2021-Q1,Adachi Ward,35.776974410659406,139.7979998588562,MedianPriceSqM_growth_qoq,-0.016718434169888496,0.00044983696534472983
4,TorchLSTM,Ward,val,480000.0,457956.1948776245,22043.80512237549,2021-Q1,Adachi Ward,35.776974410659406,139.7979998588562,TransactionCount,1.4421913623809814,0.02287671170779504
4,TorchLSTM,Ward,val,480000.0,457956.1948776245,22043.80512237549,2021-Q1,Adachi Ward,35.776974410659406,139.7979998588562,AvgBuildingAge,-0.00877360999584198,-0.002969842425954994
4,TorchLSTM,Ward,val,480000.0,457956.1948776245,22043.80512237549,2021-Q1,Adachi Ward,35.776974410659406,139.7979998588562,ActiveMeshes,1.7951312065124512,-0.0018651818318176083
5,TorchLSTM,Ward,val,472727.28125,465182.00635910034,7545.274890899658,2021-Q2,Adachi Ward,35.776974410659406,139.7979998588562,MedianPriceSqM,-0.4850572347640991,0.09691596339689568
5,TorchLSTM,Ward,val,472727.28125,465182.00635910034,7545.274890899658,2021-Q2,Adachi Ward,35.776974410659406,139.7979998588562,MedianPriceSqM_lag1,-0.5093861818313599,0.004202905518468469
5,TorchLSTM,Ward,val,472727.28125,465182.00635910034,7545.274890899658,2021-Q2,Adachi Ward,35.776974410659406,139.7979998588562,MedianPriceSqM_ma4q,-0.5264986753463745,0.09307710872963071
5,TorchLSTM,Ward,val,472727.28125,465182.00635910034,7545.274890899658,2021-Q2,Adachi Ward,35.776974410659406,139.7979998588562,MedianPriceSqM_growth_qoq,-0.023132212460041046,0.00035942563863500254
5,TorchLSTM,Ward,val,472727.28125,465182.00635910034,7545.274890899658,2021-Q2,Adachi Ward,35.776974410659406,139.7979998588562,TransactionCount,1.5485461950302124,0.01968452192886616
5,TorchLSTM,Ward,val,472727.28125,465182.00635910034,7545.274890899658,2021-Q2,Adachi Ward,35.776974410659406,139.7979998588562,AvgBuildingAge,-0.12735998630523682,-0.0034362937512923963
5,TorchLSTM,Ward,val,472727.28125,465182.00635910034,7545.274890899658,2021-Q2,Adachi Ward,35.776974410659406,139.7979998588562,ActiveMeshes,1.7739628553390503,-0.0024794915298116393
6,TorchLSTM,Ward,val,476556.78125,471612.69187927246,4944.089370727539,2021-Q3,Adachi Ward,35.776974410659406,139.7979998588562,MedianPriceSqM,-0.46081435680389404,0.10008748801192269
6,TorchLSTM,Ward,val,476556.78125,471612.69187927246,4944.089370727539,2021-Q3,Adachi Ward,35.776974410659406,139.7979998588562,MedianPriceSqM_lag1,-0.4746153652667999,0.00479398004245013
6,TorchLSTM,Ward,val,476556.78125,471612.69187927246,4944.089370727539,2021-Q3,Adachi Ward,35.776974410659406,139.7979998588562,MedianPriceSqM_ma4q,-0.49440041184425354,0.09802064578980207
6,TorchLSTM,Ward,val,476556.78125,471612.69187927246,4944.089370727539,2021-Q3,Adachi Ward,35.776974410659406,139.7979998588562,MedianPriceSqM_growth_qoq,-0.02950954996049404,-0.0002451532682243851
6,TorchLSTM,Ward,val,476556.78125,471612.69187927246,4944.089370727539,2021-Q3,Adachi Ward,35.776974410659406,139.7979998588562,TransactionCount,1.681191086769104,0.01715806838183198
6,TorchLSTM,Ward,val,476556.78125,471612.69187927246,4944.089370727539,2021-Q3,Adachi Ward,35.776974410659406,139.7979998588562,AvgBuildingAge,-0.10288695991039276,-0.0013423360287561081
6,TorchLSTM,Ward,val,476556.78125,471612.69187927246,4944.089370727539,2021-Q3,Adachi Ward,35.776974410659406,139.7979998588562,ActiveMeshes,1.879805326461792,-0.004487321100896224
7,TorchLSTM,Ward,val,472727.28125,472933.23278427124,-205.95153427124023,2021-Q4,Adachi Ward,35.776974410659406,139.7979998588562,MedianPriceSqM,-0.42770814895629883,0.10245589647092856
7,TorchLSTM,Ward,val,472727.28125,472933.23278427124,-205.95153427124023,2021-Q4,Adachi Ward,35.776974410659406,139.7979998588562,MedianPriceSqM_lag1,-0.45024946331977844,0.0039005904109217227
7,TorchLSTM,Ward,val,472727.28125,472933.23278427124,-205.95153427124023,2021-Q4,Adachi Ward,35.776974410659406,139.7979998588562,MedianPriceSqM_ma4q,-0.4603639841079712,0.10269781737588346
7,TorchLSTM,Ward,val,472727.28125,472933.23278427124,-205.95153427124023,2021-Q4,Adachi Ward,35.776974410659406,139.7979998588562,MedianPriceSqM_growth_qoq,-0.02411065250635147,-0.00023511496328865178
7,TorchLSTM,Ward,val,472727.28125,472933.23278427124,-205.95153427124023,2021-Q4,Adachi Ward,35.776974410659406,139.7979998588562,TransactionCount,1.682386040687561,0.008749628366786055
7,TorchLSTM,Ward,val,472727.28125,472933.23278427124,-205.95153427124023,2021-Q4,Adachi Ward,35.776974410659406,139.7979998588562,AvgBuildingAge,-0.07352393120527267,0.002315035690116929
7,TorchLSTM,Ward,val,472727.28125,472933.23278427124,-205.95153427124023,2021-Q4,Adachi Ward,35.776974410659406,139.7979998588562,ActiveMeshes,1.9009737968444824,-0.003848726744763553
8,TorchLSTM,Ward,val,186666.671875,184576.3623714447,2090.309503555298,2020-Q1,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM,-1.3973994255065918,-0.03316292844101554
8,TorchLSTM,Ward,val,186666.671875,184576.3623714447,2090.309503555298,2020-Q1,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_lag1,-1.3934979438781738,-0.0022835477138869464
8,TorchLSTM,Ward,val,186666.671875,184576.3623714447,2090.309503555298,2020-Q1,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_ma4q,-1.40690016746521,-0.03339687275001779
8,TorchLSTM,Ward,val,186666.671875,184576.3623714447,2090.309503555298,2020-Q1,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_growth_qoq,-0.02676621451973915,-0.0019794888357864693
8,TorchLSTM,Ward,val,186666.671875,184576.3623714447,2090.309503555298,2020-Q1,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,TransactionCount,0.1193278580904007,-0.009528454073006287
8,TorchLSTM,Ward,val,186666.671875,184576.3623714447,2090.309503555298,2020-Q1,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,AvgBuildingAge,1.7208008766174316,0.006754521251423284
8,TorchLSTM,Ward,val,186666.671875,184576.3623714447,2090.309503555298,2020-Q1,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,ActiveMeshes,1.0330653190612793,0.0027694343370967545
9,TorchLSTM,Ward,val,163636.359375,193424.13544654846,-29787.776071548462,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM,-1.403165340423584,-0.03063504968304187
9,TorchLSTM,Ward,val,163636.359375,193424.13544654846,-29787.776071548462,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_lag1,-1.3915891647338867,-0.003958192115533166
9,TorchLSTM,Ward,val,163636.359375,193424.13544654846,-29787.776071548462,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_ma4q,-1.40114164352417,-0.03269707117578946
9,TorchLSTM,Ward,val,163636.359375,193424.13544654846,-29787.776071548462,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_growth_qoq,-0.04078133404254913,0.0013855581564712338
9,TorchLSTM,Ward,val,163636.359375,193424.13544654846,-29787.776071548462,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,TransactionCount,0.11215786635875702,-0.004214585351292044
9,TorchLSTM,Ward,val,163636.359375,193424.13544654846,-29787.776071548462,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,AvgBuildingAge,1.8260672092437744,0.006091791292419657
9,TorchLSTM,Ward,val,163636.359375,193424.13544654846,-29787.776071548462,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,ActiveMeshes,0.948391318321228,0.002880497893784195
10,TorchLSTM,Ward,val,171921.1875,182249.47154521942,-10328.284045219421,2020-Q3,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM,-1.412712574005127,-0.03182738699251786
10,TorchLSTM,Ward,val,171921.1875,182249.47154521942,-10328.284045219421,2020-Q3,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_lag1,-1.3973844051361084,-0.002249133336590603
10,TorchLSTM,Ward,val,171921.1875,182249.47154521942,-10328.284045219421,2020-Q3,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_ma4q,-1.402068853378296,-0.032777943182736635
10,TorchLSTM,Ward,val,171921.1875,182249.47154521942,-10328.284045219421,2020-Q3,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_growth_qoq,-0.04661204665899277,-0.0011215588347113226
10,TorchLSTM,Ward,val,171921.1875,182249.47154521942,-10328.284045219421,2020-Q3,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,TransactionCount,0.03448295593261719,-0.006494414963526651
10,TorchLSTM,Ward,val,171921.1875,182249.47154521942,-10328.284045219421,2020-Q3,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,AvgBuildingAge,1.8643704652786255,0.0025756201648619026
10,TorchLSTM,Ward,val,171921.1875,182249.47154521942,-10328.284045219421,2020-Q3,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,ActiveMeshes,0.9695597887039185,0.001672555904406181
11,TorchLSTM,Ward,val,185185.1875,183916.03231430054,1269.155185699463,2020-Q4,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM,-1.3989086151123047,-0.03178431675769389
11,TorchLSTM,Ward,val,185185.1875,183916.03231430054,1269.155185699463,2020-Q4,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_lag1,-1.4069801568984985,-0.0032213673111982644
11,TorchLSTM,Ward,val,185185.1875,183916.03231430054,1269.155185699463,2020-Q4,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_ma4q,-1.4019702672958374,-0.033032026985893026
11,TorchLSTM,Ward,val,185185.1875,183916.03231430054,1269.155185699463,2020-Q4,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_growth_qoq,-0.013300753198564053,-6.042094355507288e-05
11,TorchLSTM,Ward,val,185185.1875,183916.03231430054,1269.155185699463,2020-Q4,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,TransactionCount,0.050017938017845154,-0.0017757720779627562
11,TorchLSTM,Ward,val,185185.1875,183916.03231430054,1269.155185699463,2020-Q4,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,AvgBuildingAge,1.8991105556488037,0.00047971561434678733
11,TorchLSTM,Ward,val,185185.1875,183916.03231430054,1269.155185699463,2020-Q4,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,ActiveMeshes,0.948391318321228,0.002016367878240999
12,TorchLSTM,Ward,val,179473.6875,190286.84496879578,-10813.157468795776,2021-Q1,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM,-1.3939087390899658,-0.029749473695119377
12,TorchLSTM,Ward,val,179473.6875,190286.84496879578,-10813.157468795776,2021-Q1,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_lag1,-1.3931061029434204,-0.0031238687952281907
12,TorchLSTM,Ward,val,179473.6875,190286.84496879578,-10813.157468795776,2021-Q1,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_ma4q,-1.4010863304138184,-0.032306866080034524
12,TorchLSTM,Ward,val,179473.6875,190286.84496879578,-10813.157468795776,2021-Q1,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_growth_qoq,-0.031597625464200974,0.0006528151643578894
12,TorchLSTM,Ward,val,179473.6875,190286.84496879578,-10813.157468795776,2021-Q1,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,TransactionCount,0.06077292561531067,0.0012448355701053515
12,TorchLSTM,Ward,val,179473.6875,190286.84496879578,-10813.157468795776,2021-Q1,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,AvgBuildingAge,1.978055477142334,0.0007928246923256665
12,TorchLSTM,Ward,val,179473.6875,190286.84496879578,-10813.157468795776,2021-Q1,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,ActiveMeshes,0.948391318321228,0.0018397422827547416
13,TorchLSTM,Ward,val,185714.28125,193241.685628891,-7527.404378890991,2021-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM,-1.388183355331421,-0.02897389386635041
13,TorchLSTM,Ward,val,185714.28125,193241.685628891,-7527.404378890991,2021-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_lag1,-1.3880808353424072,-0.0021789576567243785
13,TorchLSTM,Ward,val,185714.28125,193241.685628891,-7527.404378890991,2021-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_ma4q,-1.3972930908203125,-0.03187912068096921
13,TorchLSTM,Ward,val,185714.28125,193241.685628891,-7527.404378890991,2021-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_growth_qoq,-0.030282381922006607,-0.0002867130224331049
13,TorchLSTM,Ward,val,185714.28125,193241.685628891,-7527.404378890991,2021-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,TransactionCount,0.14203283190727234,0.002075553755275905
13,TorchLSTM,Ward,val,185714.28125,193241.685628891,-7527.404378890991,2021-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,AvgBuildingAge,1.9129743576049805,0.0016302739386446774
13,TorchLSTM,Ward,val,185714.28125,193241.685628891,-7527.404378890991,2021-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,ActiveMeshes,0.9695597887039185,0.0024113262916216627
14,TorchLSTM,Ward,val,168627.453125,197257.1164369583,-28629.663311958313,2021-Q3,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM,-1.3864984512329102,-0.02755081932991743
14,TorchLSTM,Ward,val,168627.453125,197257.1164369583,-28629.663311958313,2021-Q3,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_lag1,-1.382326364517212,-0.0023401001817546785
14,TorchLSTM,Ward,val,168627.453125,197257.1164369583,-28629.663311958313,2021-Q3,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_ma4q,-1.3906559944152832,-0.03086291439831257
14,TorchLSTM,Ward,val,168627.453125,197257.1164369583,-28629.663311958313,2021-Q3,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_growth_qoq,-0.03690217435359955,4.043135413667187e-05
14,TorchLSTM,Ward,val,168627.453125,197257.1164369583,-28629.663311958313,2021-Q3,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,TransactionCount,0.23046274483203888,0.002989934931974858
14,TorchLSTM,Ward,val,168627.453125,197257.1164369583,-28629.663311958313,2021-Q3,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,AvgBuildingAge,1.8869893550872803,0.0014524907455779612
14,TorchLSTM,Ward,val,168627.453125,197257.1164369583,-28629.663311958313,2021-Q3,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,ActiveMeshes,0.9907282590866089,0.0037219130608718842
15,TorchLSTM,Ward,val,166666.671875,192964.06209468842,-26297.390219688416,2021-Q4,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM,-1.3905973434448242,-0.029017079574259697
15,TorchLSTM,Ward,val,166666.671875,192964.06209468842,-26297.390219688416,2021-Q4,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_lag1,-1.3806328773498535,-0.002080894380924292
15,TorchLSTM,Ward,val,166666.671875,192964.06209468842,-26297.390219688416,2021-Q4,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_ma4q,-1.3885515928268433,-0.03021643968531862
15,TorchLSTM,Ward,val,166666.671875,192964.06209468842,-26297.390219688416,2021-Q4,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_growth_qoq,-0.04493744671344757,-0.0014241783355828375
15,TorchLSTM,Ward,val,166666.671875,192964.06209468842,-26297.390219688416,2021-Q4,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,TransactionCount,0.2710927128791809,-0.0013348546453926247
15,TorchLSTM,Ward,val,166666.671875,192964.06209468842,-26297.390219688416,2021-Q4,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,AvgBuildingAge,1.839003324508667,0.0017921551479957998
15,TorchLSTM,Ward,val,166666.671875,192964.06209468842,-26297.390219688416,2021-Q4,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,ActiveMeshes,0.948391318321228,0.004366121342172846
16,TorchLSTM,Ward,val,625000.0,651241.2428855896,-26241.2428855896,2020-Q1,Arakawa Ward,35.73726422421744,139.7791439294815,MedianPriceSqM,0.1420591175556183,0.17245529979118146
16,TorchLSTM,Ward,val,625000.0,651241.2428855896,-26241.2428855896,2020-Q1,Arakawa Ward,35.73726422421744,139.7791439294815,MedianPriceSqM_lag1,0.16181406378746033,0.006929924362339079
16,TorchLSTM,Ward,val,625000.0,651241.2428855896,-26241.2428855896,2020-Q1,Arakawa Ward,35.73726422421744,139.7791439294815,MedianPriceSqM_ma4q,0.1599070429801941,0.18113145232200623
16,TorchLSTM,Ward,val,625000.0,651241.2428855896,-26241.2428855896,2020-Q1,Arakawa Ward,35.73726422421744,139.7791439294815,MedianPriceSqM_growth_qoq,-0.045178841799497604,-0.0008964360913523706
16,TorchLSTM,Ward,val,625000.0,651241.2428855896,-26241.2428855896,2020-Q1,Arakawa Ward,35.73726422421744,139.7791439294815,TransactionCount,-0.9071760177612305,-0.01491872570477426
16,TorchLSTM,Ward,val,625000.0,651241.2428855896,-26241.2428855896,2020-Q1,Arakawa Ward,35.73726422421744,139.7791439294815,AvgBuildingAge,0.6366820335388184,0.0019601043895818293
16,TorchLSTM,Ward,val,625000.0,651241.2428855896,-26241.2428855896,2020-Q1,Arakawa Ward,35.73726422421744,139.7791439294815,ActiveMeshes,-1.2531325817108154,0.017940077217645012
17,TorchLSTM,Ward,val,700000.0,656632.1849822998,43367.815017700195,2020-Q2,Arakawa Ward,35.73726422421744,139.7791439294815,MedianPriceSqM,0.1477825939655304,0.1724022782582324
17,TorchLSTM,Ward,val,700000.0,656632.1849822998,43367.815017700195,2020-Q2,Arakawa Ward,35.73726422421744,139.7791439294815,MedianPriceSqM_lag1,0.15568459033966064,0.0046732890186831355
17,TorchLSTM,Ward,val,700000.0,656632.1849822998,43367.815017700195,2020-Q2,Arakawa Ward,35.73726422421744,139.7791439294815,MedianPriceSqM_ma4q,0.16786250472068787,0.18322925688698888
17,TorchLSTM,Ward,val,700000.0,656632.1849822998,43367.815017700195,2020-Q2,Arakawa Ward,35.73726422421744,139.7791439294815,MedianPriceSqM_growth_qoq,-0.04028034210205078,-0.0005328872939571738
17,TorchLSTM,Ward,val,700000.0,656632.1849822998,43367.815017700195,2020-Q2,Arakawa Ward,35.73726422421744,139.7791439294815,TransactionCount,-0.8689360618591309,-0.01151824090629816
17,TorchLSTM,Ward,val,700000.0,656632.1849822998,43367.815017700195,2020-Q2,Arakawa Ward,35.73726422421744,139.7791439294815,AvgBuildingAge,0.6670249104499817,0.0014599748974433169
17,TorchLSTM,Ward,val,700000.0,656632.1849822998,43367.815017700195,2020-Q2,Arakawa Ward,35.73726422421744,139.7791439294815,ActiveMeshes,-1.2743010520935059,0.018087471820763312
18,TorchLSTM,Ward,val,666063.375,663202.6433944702,2860.731605529785,2020-Q3,Arakawa Ward,35.73726422421744,139.7791439294815,MedianPriceSqM,0.19888916611671448,0.18310584765276872
18,TorchLSTM,Ward,val,666063.375,663202.6433944702,2860.731605529785,2020-Q3,Arakawa Ward,35.73726422421744,139.7791439294815,MedianPriceSqM_lag1,0.16143712401390076,0.00416057591792196
18,TorchLSTM,Ward,val,666063.375,663202.6433944702,2860.731605529785,2020-Q3,Arakawa Ward,35.73726422421744,139.7791439294815,MedianPriceSqM_ma4q,0.1802402138710022,0.18688044138252735
18,TorchLSTM,Ward,val,666063.375,663202.6433944702,2860.731605529785,2020-Q3,Arakawa Ward,35.73726422421744,139.7791439294815,MedianPriceSqM_growth_qoq,-0.02131708711385727,0.0010549747094046324
18,TorchLSTM,Ward,val,666063.375,663202.6433944702,2860.731605529785,2020-Q3,Arakawa Ward,35.73726422421744,139.7791439294815,TransactionCount,-0.8510110378265381,-0.012874112231656909
18,TorchLSTM,Ward,val,666063.375,663202.6433944702,2860.731605529785,2020-Q3,Arakawa Ward,35.73726422421744,139.7791439294815,AvgBuildingAge,0.48620718717575073,-0.002999341206304962
18,TorchLSTM,Ward,val,666063.375,663202.6433944702,2860.731605529785,2020-Q3,Arakawa Ward,35.73726422421744,139.7791439294815,ActiveMeshes,-1.2743010520935059,0.017770784892491065
19,TorchLSTM,Ward,val,666666.6875,680376.946926117,-13710.259426116943,2020-Q4,Arakawa Ward,35.73726422421744,139.7791439294815,MedianPriceSqM,0.21664661169052124,0.18657568484195508
