ObservationIndex,Model,Level,Split,Actual,Predicted,Residual,PeriodKey,Ward,WardLat,WardLon,Feature,FeatureValue,SHAPValue
0,RandomForest,Ward,val,163636.36363636365,165163.62648186774,-1527.2628455040976,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_lag1,186666.66666666666,-30912.959147978418
0,RandomForest,Ward,val,163636.36363636365,165163.62648186774,-1527.2628455040976,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_lag4,181818.18181818182,-25031.00409678313
0,RandomForest,Ward,val,163636.36363636365,165163.62648186774,-1527.2628455040976,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_growth_qoq,-12.337662337662325,-14104.95654720751
0,RandomForest,Ward,val,163636.36363636365,165163.62648186774,-1527.2628455040976,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_growth_yoy,-9.999999999999998,-7387.400027805793
0,RandomForest,Ward,val,163636.36363636365,165163.62648186774,-1527.2628455040976,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_ma4q,170563.8111888112,-337522.5699190275
0,RandomForest,Ward,val,163636.36363636365,165163.62648186774,-1527.2628455040976,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,MedianPriceSqM_std4q,14647.605918500725,233.50291022231355
0,RandomForest,Ward,val,163636.36363636365,165163.62648186774,-1527.2628455040976,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,TransactionCount,188.0,-452.9167333414885
0,RandomForest,Ward,val,163636.36363636365,165163.62648186774,-1527.2628455040976,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,AvgBuildingAge,20.361538461538462,-123.66514624824124
0,RandomForest,Ward,val,163636.36363636365,165163.62648186774,-1527.2628455040976,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,AvgArea,255.5,457.7940299414558
0,RandomForest,Ward,val,163636.36363636365,165163.62648186774,-1527.2628455040976,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,ActiveMeshes,20.0,-98.5917819383817
0,RandomForest,Ward,val,163636.36363636365,165163.62648186774,-1527.2628455040976,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,TimeTrend,58.0,228.5453331005822
0,RandomForest,Ward,val,163636.36363636365,165163.62648186774,-1527.2628455040976,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,Ward_encoded,1.0,38.704380357051555
0,RandomForest,Ward,val,163636.36363636365,165163.62648186774,-1527.2628455040976,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,Q_2,1.0,268.03373587237536
0,RandomForest,Ward,val,163636.36363636365,165163.62648186774,-1527.2628455040976,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,Q_3,0.0,27.858395317687823
0,RandomForest,Ward,val,163636.36363636365,165163.62648186774,-1527.2628455040976,2020-Q2,"Aoba Ward, Sendai City",38.27341290226016,140.86901664733887,Q_4,0.0,32.79614305684281
1,RandomForest,Ward,val,709401.7094017095,717048.1078138372,-7646.398412127746,2021-Q1,Kita Ward,35.760269119564896,139.72872376441956,MedianPriceSqM_lag1,683333.3333333334,9530.170379457033
1,RandomForest,Ward,val,709401.7094017095,717048.1078138372,-7646.398412127746,2021-Q1,Kita Ward,35.760269119564896,139.72872376441956,MedianPriceSqM_lag4,700000.0,8581.570195612838
1,RandomForest,Ward,val,709401.7094017095,717048.1078138372,-7646.398412127746,2021-Q1,Kita Ward,35.760269119564896,139.72872376441956,MedianPriceSqM_growth_qoq,3.814884302689192,7967.14542263369
1,RandomForest,Ward,val,709401.7094017095,717048.1078138372,-7646.398412127746,2021-Q1,Kita Ward,35.760269119564896,139.72872376441956,MedianPriceSqM_growth_yoy,1.3431013431013605,-980.2268434506192
1,RandomForest,Ward,val,709401.7094017095,717048.1078138372,-7646.398412127746,2021-Q1,Kita Ward,35.760269119564896,139.72872376441956,MedianPriceSqM_ma4q,699320.1243201244,113356.00006893817
1,RandomForest,Ward,val,709401.7094017095,717048.1078138372,-7646.398412127746,2021-Q1,Kita Ward,35.760269119564896,139.72872376441956,MedianPriceSqM_std4q,11328.167705864575,-1783.6411316398103
1,RandomForest,Ward,val,709401.7094017095,717048.1078138372,-7646.398412127746,2021-Q1,Kita Ward,35.760269119564896,139.72872376441956,TransactionCount,226.0,70.89540980347958
1,RandomForest,Ward,val,709401.7094017095,717048.1078138372,-7646.398412127746,2021-Q1,Kita Ward,35.760269119564896,139.72872376441956,AvgBuildingAge,16.15340909090909,94.6968463038322
1,RandomForest,Ward,val,709401.7094017095,717048.1078138372,-7646.398412127746,2021-Q1,Kita Ward,35.760269119564896,139.72872376441956,AvgArea,74.26991150442478,340.79371721492737
1,RandomForest,Ward,val,709401.7094017095,717048.1078138372,-7646.398412127746,2021-Q1,Kita Ward,35.760269119564896,139.72872376441956,ActiveMeshes,14.0,-26.709465821475575
1,RandomForest,Ward,val,709401.7094017095,717048.1078138372,-7646.398412127746,2021-Q1,Kita Ward,35.760269119564896,139.72872376441956,TimeTrend,62.0,153.67493055128313
1,RandomForest,Ward,val,709401.7094017095,717048.1078138372,-7646.398412127746,2021-Q1,Kita Ward,35.760269119564896,139.72872376441956,Ward_encoded,10.0,182.95508375392308
