ObservationIndex,Model,Level,Split,Actual,Predicted,Residual,PeriodKey,Ward,WardLat,WardLon,Feature,FeatureValue,SHAPValue
2,LinearRegression,Ward,val,226785.7142857143,240571.99063890055,-13786.276353186258,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_lag1,203030.30303030304,-86774.66216654402
2,LinearRegression,Ward,val,226785.7142857143,240571.99063890055,-13786.276353186258,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_lag4,170370.37037037036,51218.16266715745
2,LinearRegression,Ward,val,226785.7142857143,240571.99063890055,-13786.276353186258,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_growth_qoq,11.700426439232414,22840.588989721775
2,LinearRegression,Ward,val,226785.7142857143,240571.99063890055,-13786.276353186258,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_growth_yoy,33.113354037267094,6.950263135107889
2,LinearRegression,Ward,val,226785.7142857143,240571.99063890055,-13786.276353186258,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_ma4q,207454.00432900432,-323437.6986926739
2,LinearRegression,Ward,val,226785.7142857143,240571.99063890055,-13786.276353186258,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_std4q,12966.733128845535,-287.31476576383557
2,LinearRegression,Ward,val,226785.7142857143,240571.99063890055,-13786.276353186258,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,TransactionCount,122.0,-2983.8307427720056
2,LinearRegression,Ward,val,226785.7142857143,240571.99063890055,-13786.276353186258,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,AvgBuildingAge,13.662790697674419,2034.2761580903534
2,LinearRegression,Ward,val,226785.7142857143,240571.99063890055,-13786.276353186258,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,AvgArea,384.45081967213116,2030.2577535722385
2,LinearRegression,Ward,val,226785.7142857143,240571.99063890055,-13786.276353186258,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,ActiveMeshes,14.0,120.50862905905615
2,LinearRegression,Ward,val,226785.7142857143,240571.99063890055,-13786.276353186258,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,TimeTrend,62.0,5827.943283673888
2,LinearRegression,Ward,val,226785.7142857143,240571.99063890055,-13786.276353186258,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,Ward_encoded,14.0,-16.87877545831543
2,LinearRegression,Ward,val,226785.7142857143,240571.99063890055,-13786.276353186258,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,Q_2,1.0,-131.0042895602719
2,LinearRegression,Ward,val,226785.7142857143,240571.99063890055,-13786.276353186258,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,Q_3,0.0,-251.79514203361396
2,LinearRegression,Ward,val,226785.7142857143,240571.99063890055,-13786.276353186258,2021-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,Q_4,0.0,282.1352534309617
3,LinearRegression,Ward,val,778947.3684210526,793469.5681516562,-14522.199730603606,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,MedianPriceSqM_lag1,775000.0,49282.761407818085
3,LinearRegression,Ward,val,778947.3684210526,793469.5681516562,-14522.199730603606,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,MedianPriceSqM_lag4,758571.4285714286,-26699.846253891126
3,LinearRegression,Ward,val,778947.3684210526,793469.5681516562,-14522.199730603606,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,MedianPriceSqM_growth_qoq,0.5093378607809784,-886.3775955867823
3,LinearRegression,Ward,val,778947.3684210526,793469.5681516562,-14522.199730603606,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,MedianPriceSqM_growth_yoy,2.686093765487141,0.015482538176001981
3,LinearRegression,Ward,val,778947.3684210526,793469.5681516562,-14522.199730603606,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,MedianPriceSqM_ma4q,780592.105263158,196118.317415772
3,LinearRegression,Ward,val,778947.3684210526,793469.5681516562,-14522.199730603606,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,MedianPriceSqM_std4q,13647.68235307342,-270.7355818877404
3,LinearRegression,Ward,val,778947.3684210526,793469.5681516562,-14522.199730603606,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,TransactionCount,559.0,9593.90664115176
3,LinearRegression,Ward,val,778947.3684210526,793469.5681516562,-14522.199730603606,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,AvgBuildingAge,18.76043956043956,-2750.6418597037737
3,LinearRegression,Ward,val,778947.3684210526,793469.5681516562,-14522.199730603606,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,AvgArea,100.08944543828265,-638.5307318086925
3,LinearRegression,Ward,val,778947.3684210526,793469.5681516562,-14522.199730603606,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,ActiveMeshes,29.0,-5357.156328171353
3,LinearRegression,Ward,val,778947.3684210526,793469.5681516562,-14522.199730603606,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,TimeTrend,58.0,5051.401873457362
3,LinearRegression,Ward,val,778947.3684210526,793469.5681516562,-14522.199730603606,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,Ward_encoded,18.0,-141.90674181656868
3,LinearRegression,Ward,val,778947.3684210526,793469.5681516562,-14522.199730603606,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,Q_2,0.0,43.66809652007214
3,LinearRegression,Ward,val,778947.3684210526,793469.5681516562,-14522.199730603606,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,Q_3,0.0,-251.79514203363942
3,LinearRegression,Ward,val,778947.3684210526,793469.5681516562,-14522.199730603606,2020-Q1,Setagaya Ward,35.64339082487774,139.64194893836975,Q_4,0.0,282.13525343098445
4,LinearRegression,Ward,val,200000.0,216261.1141561046,-16261.114156104595,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,MedianPriceSqM_lag1,174111.11111111112,-93653.82161366801
4,LinearRegression,Ward,val,200000.0,216261.1141561046,-16261.114156104595,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,MedianPriceSqM_lag4,193928.57142857142,48097.44723384835
4,LinearRegression,Ward,val,200000.0,216261.1141561046,-16261.114156104595,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,MedianPriceSqM_growth_qoq,14.869176770899806,29558.866010728136
4,LinearRegression,Ward,val,200000.0,216261.1141561046,-16261.114156104595,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,MedianPriceSqM_growth_yoy,3.130755064456725,0.11682681057209265
4,LinearRegression,Ward,val,200000.0,216261.1141561046,-16261.114156104595,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,MedianPriceSqM_ma4q,185472.22222222225,-343364.4268577513
4,LinearRegression,Ward,val,200000.0,216261.1141561046,-16261.114156104595,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,MedianPriceSqM_std4q,13759.658037190342,-268.00929130591885
4,LinearRegression,Ward,val,200000.0,216261.1141561046,-16261.114156104595,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,TransactionCount,102.0,-3559.4708976426136
4,LinearRegression,Ward,val,200000.0,216261.1141561046,-16261.114156104595,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,AvgBuildingAge,17.65753424657534,-1715.3976421631633
4,LinearRegression,Ward,val,200000.0,216261.1141561046,-16261.114156104595,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,AvgArea,595.9411764705883,4015.137136412347
4,LinearRegression,Ward,val,200000.0,216261.1141561046,-16261.114156104595,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,ActiveMeshes,9.0,1946.3969481358681
4,LinearRegression,Ward,val,200000.0,216261.1141561046,-16261.114156104595,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,TimeTrend,61.0,5633.8079311197935
4,LinearRegression,Ward,val,200000.0,216261.1141561046,-16261.114156104595,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,Ward_encoded,27.0,-423.2196661221087
4,LinearRegression,Ward,val,200000.0,216261.1141561046,-16261.114156104595,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,Q_2,1.0,-131.00428956031647
4,LinearRegression,Ward,val,200000.0,216261.1141561046,-16261.114156104595,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,Q_3,0.0,-251.79514203361123
4,LinearRegression,Ward,val,200000.0,216261.1141561046,-16261.114156104595,2021-Q2,"Wakabayashi Ward, Sendai City",38.24957240498102,140.8877170085907,Q_4,0.0,282.13525343094807
5,LinearRegression,Ward,val,170370.37037037036,141848.08109305293,28522.28927731744,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_lag1,213809.52380952382,-84210.55253778209
5,LinearRegression,Ward,val,170370.37037037036,141848.08109305293,28522.28927731744,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_lag4,212916.6666666667,45582.12606342982
5,LinearRegression,Ward,val,170370.37037037036,141848.08109305293,28522.28927731744,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_growth_qoq,-20.316753278891365,-45041.14994946268
5,LinearRegression,Ward,val,170370.37037037036,141848.08109305293,28522.28927731744,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_growth_yoy,-19.982604914111768,-5.151017841622888
5,LinearRegression,Ward,val,170370.37037037036,141848.08109305293,28522.28927731744,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_ma4q,179043.48544973542,-349192.1477171378
5,LinearRegression,Ward,val,170370.37037037036,141848.08109305293,28522.28927731744,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,MedianPriceSqM_std4q,23275.29100559538,-36.33059476142353
5,LinearRegression,Ward,val,170370.37037037036,141848.08109305293,28522.28927731744,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,TransactionCount,104.0,-3501.906882155651
5,LinearRegression,Ward,val,170370.37037037036,141848.08109305293,28522.28927731744,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,AvgBuildingAge,15.542857142857143,269.54813338974327
5,LinearRegression,Ward,val,170370.37037037036,141848.08109305293,28522.28927731744,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,AvgArea,431.27884615384613,2469.748166798199
5,LinearRegression,Ward,val,170370.37037037036,141848.08109305293,28522.28927731744,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,ActiveMeshes,13.0,485.6862928744504
5,LinearRegression,Ward,val,170370.37037037036,141848.08109305293,28522.28927731744,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,TimeTrend,58.0,5051.401873457479
5,LinearRegression,Ward,val,170370.37037037036,141848.08109305293,28522.28927731744,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,Ward_encoded,14.0,-16.878775458302698
5,LinearRegression,Ward,val,170370.37037037036,141848.08109305293,28522.28927731744,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,Q_2,1.0,-131.0042895603392
5,LinearRegression,Ward,val,170370.37037037036,141848.08109305293,28522.28927731744,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,Q_3,0.0,-251.79514203361214
5,LinearRegression,Ward,val,170370.37037037036,141848.08109305293,28522.28927731744,2020-Q2,"Miyagino Ward, Sendai City",38.27349713042835,140.92021465301514,Q_4,0.0,282.13525343095125
6,LinearRegression,Ward,val,94285.71428571429,71487.38008779091,22798.33419792338,2021-Q1,"Izumi Ward, Sendai City",38.3227959466935,140.88070034980774,MedianPriceSqM_lag1,114642.85714285714,-107799.8462409397
6,LinearRegression,Ward,val,94285.71428571429,71487.38008779091,22798.33419792338,2021-Q1,"Izumi Ward, Sendai City",38.3227959466935,140.88070034980774,MedianPriceSqM_lag4,140067.34006734006,55232.35433268685
6,LinearRegression,Ward,val,94285.71428571429,71487.38008779091,22798.33419792338,2021-Q1,"Izumi Ward, Sendai City",38.3227959466935,140.88070034980774,MedianPriceSqM_growth_qoq,-17.757009345794394,-39614.06764716698
6,LinearRegression,Ward,val,94285.71428571429,71487.38008779091,22798.33419792338,2021-Q1,"Izumi Ward, Sendai City",38.3227959466935,140.88070034980774,MedianPriceSqM_growth_yoy,-32.685439560439555,-8.046164182225311
6,LinearRegression,Ward,val,94285.71428571429,71487.38008779091,22798.33419792338,2021-Q1,"Izumi Ward, Sendai City",38.3227959466935,140.88070034980774,MedianPriceSqM_ma4q,113167.54054291536,-408909.4190647971
6,LinearRegression,Ward,val,94285.71428571429,71487.38008779091,22798.33419792338,2021-Q1,"Izumi Ward, Sendai City",38.3227959466935,140.88070034980774,MedianPriceSqM_std4q,14797.26287637325,-242.7465539274517
6,LinearRegression,Ward,val,94285.71428571429,71487.38008779091,22798.33419792338,2021-Q1,"Izumi Ward, Sendai City",38.3227959466935,140.88070034980774,TransactionCount,121.0,-3012.6127505155373
6,LinearRegression,Ward,val,94285.71428571429,71487.38008779091,22798.33419792338,2021-Q1,"Izumi Ward, Sendai City",38.3227959466935,140.88070034980774,AvgBuildingAge,22.45679012345679,-6220.228503510042
6,LinearRegression,Ward,val,94285.71428571429,71487.38008779091,22798.33419792338,2021-Q1,"Izumi Ward, Sendai City",38.3227959466935,140.88070034980774,AvgArea,433.21487603305786,2487.918195209779
6,LinearRegression,Ward,val,94285.71428571429,71487.38008779091,22798.33419792338,2021-Q1,"Izumi Ward, Sendai City",38.3227959466935,140.88070034980774,ActiveMeshes,5.0,3407.107603397378
6,LinearRegression,Ward,val,94285.71428571429,71487.38008779091,22798.33419792338,2021-Q1,"Izumi Ward, Sendai City",38.3227959466935,140.88070034980774,TimeTrend,62.0,5827.943283673876
6,LinearRegression,Ward,val,94285.71428571429,71487.38008779091,22798.33419792338,2021-Q1,"Izumi Ward, Sendai City",38.3227959466935,140.88070034980774,Ward_encoded,8.0,170.6631740788007
6,LinearRegression,Ward,val,94285.71428571429,71487.38008779091,22798.33419792338,2021-Q1,"Izumi Ward, Sendai City",38.3227959466935,140.88070034980774,Q_2,0.0,43.66809652010261
6,LinearRegression,Ward,val,94285.71428571429,71487.38008779091,22798.33419792338,2021-Q1,"Izumi Ward, Sendai City",38.3227959466935,140.88070034980774,Q_3,0.0,-251.79514203360446
6,LinearRegression,Ward,val,94285.71428571429,71487.38008779091,22798.33419792338,2021-Q1,"Izumi Ward, Sendai City",38.3227959466935,140.88070034980774,Q_4,0.0,282.1352534309495
7,LinearRegression,Ward,val,1276923.076923077,1304906.1012575105,-27983.02433443349,2020-Q1,Minato Ward,35.65189129280239,139.73628759384155,MedianPriceSqM_lag1,1330303.0303030303,181375.59780518012
7,LinearRegression,Ward,val,1276923.076923077,1304906.1012575105,-27983.02433443349,2020-Q1,Minato Ward,35.65189129280239,139.73628759384155,MedianPriceSqM_lag4,1280000.0,-95772.61569860924
7,LinearRegression,Ward,val,1276923.076923077,1304906.1012575105,-27983.02433443349,2020-Q1,Minato Ward,35.65189129280239,139.73628759384155,MedianPriceSqM_growth_qoq,-4.012616085509013,-10473.67104177656
7,LinearRegression,Ward,val,1276923.076923077,1304906.1012575105,-27983.02433443349,2020-Q1,Minato Ward,35.65189129280239,139.73628759384155,MedianPriceSqM_growth_yoy,-0.24038461538461453,-0.651501123826165
7,LinearRegression,Ward,val,1276923.076923077,1304906.1012575105,-27983.02433443349,2020-Q1,Minato Ward,35.65189129280239,139.73628759384155,MedianPriceSqM_ma4q,1293034.5969819655,660653.093673296
7,LinearRegression,Ward,val,1276923.076923077,1304906.1012575105,-27983.02433443349,2020-Q1,Minato Ward,35.65189129280239,139.73628759384155,MedianPriceSqM_std4q,28797.56189322584,98.12105185664404
7,LinearRegression,Ward,val,1276923.076923077,1304906.1012575105,-27983.02433443349,2020-Q1,Minato Ward,35.65189129280239,139.73628759384155,TransactionCount,251.0,729.0482561439385
7,LinearRegression,Ward,val,1276923.076923077,1304906.1012575105,-27983.02433443349,2020-Q1,Minato Ward,35.65189129280239,139.73628759384155,AvgBuildingAge,21.48936170212766,-5312.149934592355
7,LinearRegression,Ward,val,1276923.076923077,1304906.1012575105,-27983.02433443349,2020-Q1,Minato Ward,35.65189129280239,139.73628759384155,AvgArea,59.9800796812749,-1014.965167661625
7,LinearRegression,Ward,val,1276923.076923077,1304906.1012575105,-27983.02433443349,2020-Q1,Minato Ward,35.65189129280239,139.73628759384155,ActiveMeshes,16.0,-609.8466985714731
7,LinearRegression,Ward,val,1276923.076923077,1304906.1012575105,-27983.02433443349,2020-Q1,Minato Ward,35.65189129280239,139.73628759384155,TimeTrend,58.0,5051.4018734577185
7,LinearRegression,Ward,val,1276923.076923077,1304906.1012575105,-27983.02433443349,2020-Q1,Minato Ward,35.65189129280239,139.73628759384155,Ward_encoded,13.0,14.37821613144115
7,LinearRegression,Ward,val,1276923.076923077,1304906.1012575105,-27983.02433443349,2020-Q1,Minato Ward,35.65189129280239,139.73628759384155,Q_2,0.0,43.668096520172185
7,LinearRegression,Ward,val,1276923.076923077,1304906.1012575105,-27983.02433443349,2020-Q1,Minato Ward,35.65189129280239,139.73628759384155,Q_3,0.0,-251.79514203349027
7,LinearRegression,Ward,val,1276923.076923077,1304906.1012575105,-27983.02433443349,2020-Q1,Minato Ward,35.65189129280239,139.73628759384155,Q_4,0.0,282.13525343106085
8,LinearRegression,Ward,val,735087.7192982456,731162.3967727105,3925.322525535128,2020-Q2,Suginami Ward,35.6994510567818,139.62471842765808,MedianPriceSqM_lag1,725000.0,37388.99987681453
8,LinearRegression,Ward,val,735087.7192982456,731162.3967727105,3925.322525535128,2020-Q2,Suginami Ward,35.6994510567818,139.62471842765808,MedianPriceSqM_lag4,720000.0,-21590.353719624196
8,LinearRegression,Ward,val,735087.7192982456,731162.3967727105,3925.322525535128,2020-Q2,Suginami Ward,35.6994510567818,139.62471842765808,MedianPriceSqM_growth_qoq,1.391409558378709,983.7609122122303
8,LinearRegression,Ward,val,735087.7192982456,731162.3967727105,3925.322525535128,2020-Q2,Suginami Ward,35.6994510567818,139.62471842765808,MedianPriceSqM_growth_yoy,2.0955165692007727,-0.11911792332830373
8,LinearRegression,Ward,val,735087.7192982456,731162.3967727105,3925.322525535128,2020-Q2,Suginami Ward,35.6994510567818,139.62471842765808,MedianPriceSqM_ma4q,716850.1383807112,138335.52070694664
8,LinearRegression,Ward,val,735087.7192982456,731162.3967727105,3925.322525535128,2020-Q2,Suginami Ward,35.6994510567818,139.62471842765808,MedianPriceSqM_std4q,24206.570426253773,-13.656580009694153
8,LinearRegression,Ward,val,735087.7192982456,731162.3967727105,3925.322525535128,2020-Q2,Suginami Ward,35.6994510567818,139.62471842765808,TransactionCount,316.0,2599.8787594734313
8,LinearRegression,Ward,val,735087.7192982456,731162.3967727105,3925.322525535128,2020-Q2,Suginami Ward,35.6994510567818,139.62471842765808,AvgBuildingAge,15.235537190082646,558.0146046680929
8,LinearRegression,Ward,val,735087.7192982456,731162.3967727105,3925.322525535128,2020-Q2,Suginami Ward,35.6994510567818,139.62471842765808,AvgArea,90.15822784810126,-731.7371991843829
8,LinearRegression,Ward,val,735087.7192982456,731162.3967727105,3925.322525535128,2020-Q2,Suginami Ward,35.6994510567818,139.62471842765808,ActiveMeshes,18.0,-1340.2020262023252
8,LinearRegression,Ward,val,735087.7192982456,731162.3967727105,3925.322525535128,2020-Q2,Suginami Ward,35.6994510567818,139.62471842765808,TimeTrend,59.0,5245.537226011678
8,LinearRegression,Ward,val,735087.7192982456,731162.3967727105,3925.322525535128,2020-Q2,Suginami Ward,35.6994510567818,139.62471842765808,Ward_encoded,22.0,-266.934708174329
8,LinearRegression,Ward,val,735087.7192982456,731162.3967727105,3925.322525535128,2020-Q2,Suginami Ward,35.6994510567818,139.62471842765808,Q_2,1.0,-131.0042895603401
8,LinearRegression,Ward,val,735087.7192982456,731162.3967727105,3925.322525535128,2020-Q2,Suginami Ward,35.6994510567818,139.62471842765808,Q_3,0.0,-251.79514203360668
8,LinearRegression,Ward,val,735087.7192982456,731162.3967727105,3925.322525535128,2020-Q2,Suginami Ward,35.6994510567818,139.62471842765808,Q_4,0.0,282.135253430959
9,LinearRegression,Ward,val,800000.0,862519.1251453783,-62519.12514537829,2020-Q2,Sumida Ward,35.708572806196415,139.81332063674927,MedianPriceSqM_lag1,875000.0,73070.284469826
9,LinearRegression,Ward,val,800000.0,862519.1251453783,-62519.12514537829,2020-Q2,Sumida Ward,35.708572806196415,139.81332063674927,MedianPriceSqM_lag4,866666.6666666666,-41019.04138078702
9,LinearRegression,Ward,val,800000.0,862519.1251453783,-62519.12514537829,2020-Q2,Sumida Ward,35.708572806196415,139.81332063674927,MedianPriceSqM_growth_qoq,-8.571428571428575,-20139.11071405115
