ObservationIndex,Model,Level,Split,Actual,Predicted,Residual,PeriodKey,Ward,WardLat,WardLon,Feature,FeatureValue,SHAPValue
80,LightGBM,Ward,val,727272.7272727273,736319.088611082,-9046.361338354764,2020-Q3,Suginami Ward,35.6994510567818,139.62471842765808,MedianPriceSqM_growth_yoy,6.767153399277759,5082.321510427842
80,LightGBM,Ward,val,727272.7272727273,736319.088611082,-9046.361338354764,2020-Q3,Suginami Ward,35.6994510567818,139.62471842765808,MedianPriceSqM_ma4q,728374.202551834,102691.36208354171
80,LightGBM,Ward,val,727272.7272727273,736319.088611082,-9046.361338354764,2020-Q3,Suginami Ward,35.6994510567818,139.62471842765808,MedianPriceSqM_std4q,4570.839484053749,-2164.4361553520876
80,LightGBM,Ward,val,727272.7272727273,736319.088611082,-9046.361338354764,2020-Q3,Suginami Ward,35.6994510567818,139.62471842765808,TransactionCount,466.0,759.8856457378745
80,LightGBM,Ward,val,727272.7272727273,736319.088611082,-9046.361338354764,2020-Q3,Suginami Ward,35.6994510567818,139.62471842765808,AvgBuildingAge,16.123595505617978,525.3130830952209
80,LightGBM,Ward,val,727272.7272727273,736319.088611082,-9046.361338354764,2020-Q3,Suginami Ward,35.6994510567818,139.62471842765808,AvgArea,89.67811158798283,1170.2655715278227
80,LightGBM,Ward,val,727272.7272727273,736319.088611082,-9046.361338354764,2020-Q3,Suginami Ward,35.6994510567818,139.62471842765808,ActiveMeshes,17.0,71.91776092544093
80,LightGBM,Ward,val,727272.7272727273,736319.088611082,-9046.361338354764,2020-Q3,Suginami Ward,35.6994510567818,139.62471842765808,TimeTrend,60.0,-499.6361548623444
80,LightGBM,Ward,val,727272.7272727273,736319.088611082,-9046.361338354764,2020-Q3,Suginami Ward,35.6994510567818,139.62471842765808,Ward_encoded,22.0,-43.2129952691354
80,LightGBM,Ward,val,727272.7272727273,736319.088611082,-9046.361338354764,2020-Q3,Suginami Ward,35.6994510567818,139.62471842765808,Q_2,0.0,-50.298500356093164
80,LightGBM,Ward,val,727272.7272727273,736319.088611082,-9046.361338354764,2020-Q3,Suginami Ward,35.6994510567818,139.62471842765808,Q_3,1.0,-58.10639945792648
80,LightGBM,Ward,val,727272.7272727273,736319.088611082,-9046.361338354764,2020-Q3,Suginami Ward,35.6994510567818,139.62471842765808,Q_4,0.0,26.565072312381837
81,LightGBM,Ward,val,822222.2222222222,819927.3589761783,2294.863246043911,2021-Q3,Ota Ward,35.57257078830743,139.7084891796112,MedianPriceSqM_lag1,816025.641025641,64955.513054070376
81,LightGBM,Ward,val,822222.2222222222,819927.3589761783,2294.863246043911,2021-Q3,Ota Ward,35.57257078830743,139.7084891796112,MedianPriceSqM_lag4,760769.2307692308,10900.210882162093
81,LightGBM,Ward,val,822222.2222222222,819927.3589761783,2294.863246043911,2021-Q3,Ota Ward,35.57257078830743,139.7084891796112,MedianPriceSqM_growth_qoq,0.7593610892904001,3356.8491305197294
81,LightGBM,Ward,val,822222.2222222222,819927.3589761783,2294.863246043911,2021-Q3,Ota Ward,35.57257078830743,139.7084891796112,MedianPriceSqM_growth_yoy,8.077744073699588,6754.696250703259
81,LightGBM,Ward,val,822222.2222222222,819927.3589761783,2294.863246043911,2021-Q3,Ota Ward,35.57257078830743,139.7084891796112,MedianPriceSqM_ma4q,797144.3833943835,154045.99177759013
81,LightGBM,Ward,val,822222.2222222222,819927.3589761783,2294.863246043911,2021-Q3,Ota Ward,35.57257078830743,139.7084891796112,MedianPriceSqM_std4q,25809.291664890243,555.6893621309594
